open_time,open,high,low,close,volume,close_time,quote_volume,n_trades,taker_buy_base,taker_buy_quote,_ignore
1751760000000,2516.42000000,2517.17000000,2512.39000000,2513.97000000,1337.12700000,1751760899999,3362889.96236400,8011,418.99050000,1053679.83507400,0
1751760900000,2513.97000000,2516.89000000,2512.59000000,2516.70000000,800.79100000,1751761799999,2014056.65575800,6952,339.71060000,854479.71439800,0
1751761800000,2516.70000000,2519.25000000,2513.09000000,2518.87000000,969.18290000,1751762699999,2439084.75128200,7449,573.68150000,1443943.24662800,0
1751762700000,2518.88000000,2520.84000000,2516.46000000,2520.12000000,888.19010000,1751763599999,2237271.70868900,5803,409.50920000,1031669.90000500,0
1751763600000,2520.12000000,2520.17000000,2516.88000000,2516.88000000,1200.74980000,1751764499999,3024149.49631100,6586,279.96350000,705117.97694400,0
1751764500000,2516.88000000,2517.72000000,2514.20000000,2514.26000000,954.95540000,1751765399999,2402538.13639000,5179,228.24440000,574159.28673300,0
1751765400000,2514.26000000,2518.50000000,2514.21000000,2517.14000000,674.27680000,1751766299999,1696978.93269000,4753,299.83960000,754463.61656000,0
1751766300000,2517.14000000,2517.86000000,2515.70000000,2517.85000000,522.20340000,1751767199999,1314117.62572200,4083,256.78600000,646238.31817800,0
1751767200000,2517.86000000,2520.00000000,2516.13000000,2519.99000000,990.66280000,1751768099999,2494938.15412600,6495,596.50550000,1502366.45432600,0
1751768100000,2520.00000000,2520.74000000,2513.99000000,2515.50000000,1765.62750000,1751768999999,4442510.92485700,7828,636.69480000,1601526.77345000,0
1751769000000,2515.49000000,2515.96000000,2513.78000000,2515.96000000,488.10940000,1751769899999,1227475.38185400,3369,164.12080000,412717.64638800,0
1751769900000,2515.96000000,2516.33000000,2513.35000000,2513.35000000,680.32150000,1751770799999,1711030.87410100,3852,203.11980000,510887.30947500,0
1751770800000,2513.36000000,2514.58000000,2512.17000000,2514.19000000,1075.71300000,1751771699999,2703488.88979000,6644,379.69640000,954304.11470800,0
1751771700000,2514.19000000,2514.98000000,2509.79000000,2509.80000000,1858.16050000,1751772599999,4668235.77316100,7699,500.65330000,1257843.02452600,0
1751772600000,2509.79000000,2512.12000000,2509.47000000,2512.12000000,1344.00220000,1751773499999,3374229.69005800,5511,423.41350000,1063005.47442000,0
1751773500000,2512.12000000,2515.12000000,2511.59000000,2514.77000000,1139.28840000,1751774399999,2863456.14582800,5266,428.60990000,1077192.01459500,0
1751774400000,2514.78000000,2518.00000000,2513.89000000,2517.20000000,1031.31740000,1751775299999,2595348.75876700,5893,563.71590000,1418564.16445500,0
1751775300000,2517.20000000,2517.21000000,2511.65000000,2511.90000000,1163.78620000,1751776199999,2926018.84120600,5801,193.63700000,486847.63612500,0
1751776200000,2511.90000000,2513.19000000,2510.69000000,2513.19000000,1013.45030000,1751777099999,2545642.85824900,5512,504.71950000,1267828.82595400,0
1751777100000,2513.18000000,2513.50000000,2512.00000000,2512.38000000,454.79570000,1751777999999,1142831.27998900,2785,127.52650000,320438.86263600,0
1751778000000,2512.39000000,2512.39000000,2510.52000000,2511.24000000,528.64040000,1751778899999,1327565.73257900,3473,184.49540000,463306.61437900,0
1751778900000,2511.24000000,2513.17000000,2511.24000000,2512.41000000,737.63360000,1751779799999,1853150.42610300,4067,244.19980000,613467.83610200,0
1751779800000,2512.41000000,2513.16000000,2508.66000000,2510.18000000,1323.60660000,1751780699999,3323942.83558100,6565,445.05210000,1117349.82511100,0
1751780700000,2510.18000000,2512.00000000,2509.35000000,2510.68000000,617.32780000,1751781599999,1549997.46281900,3493,314.29800000,789138.00111400,0
1751781600000,2510.68000000,2515.21000000,2509.19000000,2515.19000000,1427.67050000,1751782499999,3585953.80862200,5545,867.51010000,2179205.91235900,0
1751782500000,2515.20000000,2526.66000000,2515.19000000,2520.57000000,5367.89120000,1751783399999,13540107.53582200,19391,3038.72840000,7663819.93015600,0
1751783400000,2520.57000000,2522.00000000,2517.28000000,2520.64000000,2095.19210000,1751784299999,5280050.88029800,9397,748.09550000,1885241.00342500,0
1751784300000,2520.63000000,2523.41000000,2519.82000000,2521.39000000,1693.79100000,1751785199999,4270890.93512500,6572,812.26980000,2048256.03280600,0
1751785200000,2521.38000000,2524.00000000,2521.38000000,2523.71000000,1604.55690000,1751786099999,4047962.77187400,8076,1010.26600000,2548600.33728800,0
1751786100000,2523.71000000,2525.78000000,2520.00000000,2521.51000000,1757.35870000,1751786999999,4432845.61122900,8566,681.42340000,1718881.17755300,0
1751787000000,2521.51000000,2521.76000000,2519.12000000,2519.74000000,816.21420000,1751787899999,2056971.55331700,3990,176.21200000,444024.29813200,0
1751787900000,2519.75000000,2520.97000000,2517.59000000,2517.85000000,1274.66160000,1751788799999,3211191.48082200,4686,359.30620000,905206.59543100,0
